date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2019-11-04 09:00:00,28,21,0.0,8.7,1,1,46,12:39 PM,No moonset,06:14 AM,05:52 PM,17,26,26,25,8,4,63,0.0,1016,25,10,34,7
2019-11-04 12:00:00,28,21,0.0,8.7,1,1,46,12:39 PM,No moonset,06:14 AM,05:52 PM,15,28,28,28,12,8,44,0.0,1014,28,10,41,11
2019-11-04 15:00:00,28,21,0.0,8.7,1,1,46,12:39 PM,No moonset,06:14 AM,05:52 PM,17,28,28,27,14,37,55,0.1,1012,27,10,51,11
2019-11-04 18:00:00,28,21,0.0,8.7,1,1,46,12:39 PM,No moonset,06:14 AM,05:52 PM,19,26,26,25,14,84,69,0.2,1013,25,9,72,9
2019-11-04 21:00:00,28,21,0.0,8.7,1,1,46,12:39 PM,No moonset,06:14 AM,05:52 PM,17,25,25,22,15,83,74,0.1,1015,22,10,100,9
2019-11-05 00:00:00,29,21,0.0,8.7,1,1,54,01:24 PM,12:23 AM,06:14 AM,05:52 PM,17,22,24,22,8,49,74,0.1,1014,22,10,97,5
2019-11-05 03:00:00,29,21,0.0,8.7,1,1,54,01:24 PM,12:23 AM,06:14 AM,05:52 PM,17,21,24,21,3,7,76,0.0,1013,21,10,67,2
2019-11-05 06:00:00,29,21,0.0,8.7,1,1,54,01:24 PM,12:23 AM,06:14 AM,05:52 PM,17,25,25,22,4,4,74,0.0,1014,22,10,34,3
2019-11-05 09:00:00,29,21,0.0,8.7,1,1,54,01:24 PM,12:23 AM,06:14 AM,05:52 PM,18,27,27,25,7,7,63,0.0,1014,25,10,39,6
2019-11-05 12:00:00,29,21,0.0,8.7,1,1,54,01:24 PM,12:23 AM,06:14 AM,05:52 PM,16,28,28,28,12,13,49,0.0,1012,28,10,30,10
2019-11-05 15:00:00,29,21,0.0,8.7,1,1,54,01:24 PM,12:23 AM,06:14 AM,05:52 PM,17,28,28,28,13,14,53,0.0,1010,28,10,30,10
2019-11-05 18:00:00,29,21,0.0,8.7,1,1,54,01:24 PM,12:23 AM,06:14 AM,05:52 PM,18,26,26,25,14,24,67,0.0,1011,25,10,39,9
2019-11-05 21:00:00,29,21,0.0,8.7,1,1,54,01:24 PM,12:23 AM,06:14 AM,05:52 PM,17,25,25,23,12,32,71,0.0,1013,23,10,66,8
2019-11-06 00:00:00,29,20,0.0,8.7,1,1,61,02:04 PM,01:13 AM,06:15 AM,05:52 PM,17,22,25,22,7,23,74,0.0,1012,22,10,92,4
2019-11-06 03:00:00,29,20,0.0,8.7,1,1,61,02:04 PM,01:13 AM,06:15 AM,05:52 PM,17,21,23,21,4,21,78,0.0,1011,21,10,119,3
2019-11-06 06:00:00,29,20,0.0,8.7,1,1,61,02:04 PM,01:13 AM,06:15 AM,05:52 PM,17,21,22,21,4,21,77,0.0,1011,21,10,186,3
2019-11-06 09:00:00,29,20,0.0,8.7,1,1,61,02:04 PM,01:13 AM,06:15 AM,05:52 PM,18,26,26,25,5,12,66,0.0,1012,25,10,214,5
2019-11-06 12:00:00,29,20,0.0,8.7,1,1,61,02:04 PM,01:13 AM,06:15 AM,05:52 PM,17,29,29,28,7,20,53,0.0,1010,28,10,124,6
2019-11-06 15:00:00,29,20,0.0,8.7,1,1,61,02:04 PM,01:13 AM,06:15 AM,05:52 PM,18,29,29,28,11,39,56,0.0,1008,28,10,241,9
2019-11-06 18:00:00,29,20,0.0,8.7,1,1,61,02:04 PM,01:13 AM,06:15 AM,05:52 PM,19,27,27,25,12,78,70,0.1,1009,25,10,24,8
2019-11-06 21:00:00,29,20,0.0,8.7,1,1,61,02:04 PM,01:13 AM,06:15 AM,05:52 PM,18,25,25,23,14,56,75,0.1,1011,23,9,77,9
2019-11-07 00:00:00,29,21,0.0,7.2,1,1,69,02:42 PM,02:00 AM,06:15 AM,05:52 PM,18,25,25,22,14,25,80,0.0,1011,22,10,131,8
2019-11-07 03:00:00,29,21,0.0,7.2,1,1,69,02:42 PM,02:00 AM,06:15 AM,05:52 PM,19,21,23,21,10,25,85,0.0,1010,21,10,165,6
2019-11-07 06:00:00,29,21,0.0,7.2,1,1,69,02:42 PM,02:00 AM,06:15 AM,05:52 PM,19,22,22,22,6,18,85,0.0,1011,22,10,189,4
2019-11-07 09:00:00,29,21,0.0,7.2,1,1,69,02:42 PM,02:00 AM,06:15 AM,05:52 PM,19,27,27,25,2,24,70,0.0,1012,25,10,234,2
2019-11-07 12:00:00,29,21,0.0,7.2,1,1,69,02:42 PM,02:00 AM,06:15 AM,05:52 PM,18,29,29,28,7,60,55,0.0,1009,28,10,309,6
2019-11-07 15:00:00,29,21,0.0,7.2,1,1,69,02:42 PM,02:00 AM,06:15 AM,05:52 PM,18,29,29,28,12,64,55,0.1,1007,28,10,338,9
2019-11-07 18:00:00,29,21,0.0,7.2,1,1,69,02:42 PM,02:00 AM,06:15 AM,05:52 PM,18,27,27,25,17,36,67,0.1,1009,25,10,256,10
2019-11-07 21:00:00,29,21,0.0,7.2,1,1,69,02:42 PM,02:00 AM,06:15 AM,05:52 PM,18,25,25,23,17,57,76,0.3,1011,23,9,62,10
2019-11-08 00:00:00,25,21,0.0,5.7,1,1,76,03:20 PM,02:46 AM,06:15 AM,05:51 PM,19,22,24,22,13,45,84,0.1,1011,22,10,93,8
2019-11-08 03:00:00,25,21,0.0,5.7,1,1,76,03:20 PM,02:46 AM,06:15 AM,05:51 PM,19,21,23,21,6,70,87,0.2,1010,21,9,101,4
2019-11-08 06:00:00,25,21,0.0,5.7,1,1,76,03:20 PM,02:46 AM,06:15 AM,05:51 PM,19,21,22,21,6,68,88,2.8,1011,21,8,104,4
2019-11-08 09:00:00,25,21,0.0,5.7,1,1,76,03:20 PM,02:46 AM,06:15 AM,05:51 PM,19,22,25,22,9,87,86,10.7,1012,22,5,106,5
2019-11-08 12:00:00,25,21,0.0,5.7,1,1,76,03:20 PM,02:46 AM,06:15 AM,05:51 PM,20,26,26,24,7,58,79,10.5,1010,24,7,64,4
2019-11-08 15:00:00,25,21,0.0,5.7,1,1,76,03:20 PM,02:46 AM,06:15 AM,05:51 PM,20,27,27,25,5,62,75,2.8,1008,25,9,14,4
2019-11-08 18:00:00,25,21,0.0,5.7,1,1,76,03:20 PM,02:46 AM,06:15 AM,05:51 PM,20,26,26,24,5,86,83,4.8,1010,24,7,13,3
2019-11-08 21:00:00,25,21,0.0,5.7,1,1,76,03:20 PM,02:46 AM,06:15 AM,05:51 PM,20,25,25,23,5,84,84,5.3,1012,23,6,16,3
2019-11-09 00:00:00,27,21,0.0,4.3,1,1,84,03:57 PM,03:32 AM,06:16 AM,05:51 PM,20,25,25,22,5,77,85,7.6,1011,22,4,30,3
2019-11-09 03:00:00,27,21,0.0,4.3,1,1,84,03:57 PM,03:32 AM,06:16 AM,05:51 PM,19,22,24,22,6,77,86,4.8,1011,22,6,126,3
2019-11-09 06:00:00,27,21,0.0,4.3,1,1,84,03:57 PM,03:32 AM,06:16 AM,05:51 PM,19,25,25,22,11,78,83,5.3,1012,22,5,241,6
2019-11-09 09:00:00,27,21,0.0,4.3,1,1,84,03:57 PM,03:32 AM,06:16 AM,05:51 PM,19,26,26,25,9,81,72,0.5,1013,25,9,12,8
2019-11-09 12:00:00,27,21,0.0,4.3,1,1,84,03:57 PM,03:32 AM,06:16 AM,05:51 PM,19,28,28,27,17,79,65,1.8,1011,27,9,27,12
2019-11-09 15:00:00,27,21,0.0,4.3,1,1,84,03:57 PM,03:32 AM,06:16 AM,05:51 PM,20,27,27,26,20,86,70,4.8,1009,26,7,18,11
2019-11-09 18:00:00,27,21,0.0,4.3,1,1,84,03:57 PM,03:32 AM,06:16 AM,05:51 PM,20,26,26,24,18,84,78,5.0,1011,24,8,21,9
2019-11-09 21:00:00,27,21,0.0,4.3,1,1,84,03:57 PM,03:32 AM,06:16 AM,05:51 PM,19,25,25,23,14,79,80,2.1,1013,23,9,53,8
2019-11-10 00:00:00,27,21,0.0,4.3,1,1,91,04:34 PM,04:18 AM,06:16 AM,05:51 PM,19,25,25,22,10,63,83,1.6,1012,22,9,57,6
2019-11-10 03:00:00,27,21,0.0,4.3,1,1,91,04:34 PM,04:18 AM,06:16 AM,05:51 PM,19,22,24,22,9,16,86,0.0,1011,22,10,53,6
2019-11-10 06:00:00,27,21,0.0,4.3,1,1,91,04:34 PM,04:18 AM,06:16 AM,05:51 PM,19,25,25,22,9,35,83,0.2,1012,22,10,70,6
2019-11-10 09:00:00,27,21,0.0,4.3,1,1,91,04:34 PM,04:18 AM,06:16 AM,05:51 PM,19,27,27,25,12,72,71,0.5,1013,25,9,79,9
2019-11-10 12:00:00,27,21,0.0,4.3,1,1,91,04:34 PM,04:18 AM,06:16 AM,05:51 PM,19,28,28,27,14,61,62,0.4,1010,27,10,47,12
2019-11-10 15:00:00,27,21,0.0,4.3,1,1,91,04:34 PM,04:18 AM,06:16 AM,05:51 PM,19,28,28,26,16,76,67,0.3,1009,26,9,37,13
2019-11-10 18:00:00,27,21,0.0,4.3,1,1,91,04:34 PM,04:18 AM,06:16 AM,05:51 PM,20,26,26,24,17,70,78,0.8,1011,24,9,42,11
2019-11-10 21:00:00,27,21,0.0,4.3,1,1,91,04:34 PM,04:18 AM,06:16 AM,05:51 PM,19,25,25,23,13,63,83,1.5,1013,23,10,76,8
2019-11-11 00:00:00,27,21,0.0,4.3,1,1,99,05:13 PM,05:05 AM,06:16 AM,05:51 PM,19,22,23,22,13,75,87,1.5,1012,22,9,90,8
2019-11-11 03:00:00,27,21,0.0,4.3,1,1,99,05:13 PM,05:05 AM,06:16 AM,05:51 PM,19,21,21,21,8,66,90,0.7,1011,21,10,67,5
2019-11-11 06:00:00,27,21,0.0,4.3,1,1,99,05:13 PM,05:05 AM,06:16 AM,05:51 PM,19,21,22,21,8,79,86,0.6,1012,21,9,68,6
2019-11-11 09:00:00,27,21,0.0,4.3,1,1,99,05:13 PM,05:05 AM,06:16 AM,05:51 PM,19,26,26,24,12,77,72,0.1,1013,24,10,73,10
2019-11-11 12:00:00,27,21,0.0,4.3,1,1,99,05:13 PM,05:05 AM,06:16 AM,05:51 PM,18,28,28,26,13,80,59,0.1,1011,26,10,48,12
2019-11-11 15:00:00,27,21,0.0,4.3,1,1,99,05:13 PM,05:05 AM,06:16 AM,05:51 PM,18,28,28,26,14,75,60,0.2,1009,26,10,39,11
2019-11-11 18:00:00,27,21,0.0,4.3,1,1,99,05:13 PM,05:05 AM,06:16 AM,05:51 PM,19,26,26,24,15,80,72,0.3,1011,24,9,63,10
2019-11-11 21:00:00,27,21,0.0,4.3,1,1,99,05:13 PM,05:05 AM,06:16 AM,05:51 PM,18,25,25,22,17,81,79,0.2,1013,22,9,96,11
2019-11-12 00:00:00,26,19,0.0,8.7,1,1,100,05:54 PM,05:54 AM,06:17 AM,05:51 PM,18,21,23,21,15,64,85,0.1,1013,21,9,102,11
2019-11-12 03:00:00,26,19,0.0,8.7,1,1,100,05:54 PM,05:54 AM,06:17 AM,05:51 PM,18,20,20,20,16,45,91,0.0,1012,20,10,100,11
2019-11-12 06:00:00,26,19,0.0,8.7,1,1,100,05:54 PM,05:54 AM,06:17 AM,05:51 PM,18,20,20,20,17,41,90,0.0,1013,20,10,95,12
2019-11-12 09:00:00,26,19,0.0,8.7,1,1,100,05:54 PM,05:54 AM,06:17 AM,05:51 PM,18,23,23,22,17,27,77,0.0,1015,22,10,89,15
2019-11-12 12:00:00,26,19,0.0,8.7,1,1,100,05:54 PM,05:54 AM,06:17 AM,05:51 PM,17,27,27,26,19,18,59,0.0,1013,26,10,88,17
2019-11-12 15:00:00,26,19,0.0,8.7,1,1,100,05:54 PM,05:54 AM,06:17 AM,05:51 PM,18,27,27,25,20,28,62,0.0,1011,25,10,91,16
2019-11-12 18:00:00,26,19,0.0,8.7,1,1,100,05:54 PM,05:54 AM,06:17 AM,05:51 PM,18,25,25,23,20,25,76,0.0,1012,23,10,93,13
2019-11-12 21:00:00,26,19,0.0,8.7,1,1,100,05:54 PM,05:54 AM,06:17 AM,05:51 PM,18,21,23,21,21,19,84,0.0,1014,21,10,92,13
2019-11-13 00:00:00,26,18,0.0,8.7,1,1,86,06:37 PM,06:45 AM,06:17 AM,05:51 PM,18,20,20,20,20,20,90,0.0,1014,20,10,88,13
2019-11-13 03:00:00,26,18,0.0,8.7,1,1,86,06:37 PM,06:45 AM,06:17 AM,05:51 PM,17,19,19,19,20,19,90,0.0,1013,19,10,87,13
2019-11-13 06:00:00,26,18,0.0,8.7,1,1,86,06:37 PM,06:45 AM,06:17 AM,05:51 PM,16,19,20,19,19,11,83,0.0,1014,19,10,85,13
2019-11-13 09:00:00,26,18,0.0,8.7,1,1,86,06:37 PM,06:45 AM,06:17 AM,05:51 PM,15,25,25,23,19,4,64,0.0,1015,23,10,82,17
2019-11-13 12:00:00,26,18,0.0,8.7,1,1,86,06:37 PM,06:45 AM,06:17 AM,05:51 PM,15,26,26,25,22,9,53,0.0,1013,25,10,83,19
2019-11-13 15:00:00,26,18,0.0,8.7,1,1,86,06:37 PM,06:45 AM,06:17 AM,05:51 PM,17,26,26,25,20,22,60,0.0,1011,25,10,89,16
2019-11-13 18:00:00,26,18,0.0,8.7,1,1,86,06:37 PM,06:45 AM,06:17 AM,05:51 PM,18,24,24,23,19,23,76,0.0,1013,23,10,94,13
2019-11-13 21:00:00,26,18,0.0,8.7,1,1,86,06:37 PM,06:45 AM,06:17 AM,05:51 PM,18,20,20,20,22,22,87,0.0,1015,20,10,91,14
2019-11-14 00:00:00,26,18,0.0,5.7,1,1,78,07:26 PM,07:38 AM,06:17 AM,05:50 PM,18,19,19,19,19,35,91,0.0,1014,19,10,85,13
2019-11-14 03:00:00,26,18,0.0,5.7,1,1,78,07:26 PM,07:38 AM,06:17 AM,05:50 PM,16,18,18,18,18,12,89,0.0,1013,18,10,80,11
2019-11-14 06:00:00,26,18,0.0,5.7,1,1,78,07:26 PM,07:38 AM,06:17 AM,05:50 PM,16,19,20,19,19,10,85,0.0,1014,19,10,78,13
2019-11-14 09:00:00,26,18,0.0,5.7,1,1,78,07:26 PM,07:38 AM,06:17 AM,05:50 PM,18,25,25,22,21,35,76,0.0,1015,22,10,93,18
2019-11-14 12:00:00,26,18,0.0,5.7,1,1,78,07:26 PM,07:38 AM,06:17 AM,05:50 PM,19,26,26,25,19,76,70,0.1,1013,25,10,93,16
2019-11-14 15:00:00,26,18,0.0,5.7,1,1,78,07:26 PM,07:38 AM,06:17 AM,05:50 PM,19,27,27,25,15,65,69,0.1,1011,25,10,82,12
2019-11-14 18:00:00,26,18,0.0,5.7,1,1,78,07:26 PM,07:38 AM,06:17 AM,05:50 PM,20,24,24,23,19,42,81,0.1,1012,23,10,64,13
2019-11-14 21:00:00,26,18,0.0,5.7,1,1,78,07:26 PM,07:38 AM,06:17 AM,05:50 PM,19,21,21,21,21,60,90,0.2,1014,21,10,66,14
2019-11-15 00:00:00,27,19,0.0,8.7,1,1,71,08:17 PM,08:33 AM,06:18 AM,05:50 PM,19,20,20,20,20,60,93,0.1,1013,20,10,86,14
2019-11-15 03:00:00,27,19,0.0,8.7,1,1,71,08:17 PM,08:33 AM,06:18 AM,05:50 PM,18,19,19,19,18,65,94,0.0,1012,19,7,90,13
2019-11-15 06:00:00,27,19,0.0,8.7,1,1,71,08:17 PM,08:33 AM,06:18 AM,05:50 PM,18,20,20,20,15,64,93,0.0,1013,20,5,81,11
2019-11-15 09:00:00,27,19,0.0,8.7,1,1,71,08:17 PM,08:33 AM,06:18 AM,05:50 PM,19,23,23,23,11,59,80,0.0,1015,23,10,75,10
2019-11-15 12:00:00,27,19,0.0,8.7,1,1,71,08:17 PM,08:33 AM,06:18 AM,05:50 PM,19,28,28,26,13,43,65,0.9,1013,26,9,87,10
2019-11-15 15:00:00,27,19,0.0,8.7,1,1,71,08:17 PM,08:33 AM,06:18 AM,05:50 PM,20,28,28,26,18,54,68,4.3,1010,26,6,81,10
2019-11-15 18:00:00,27,19,0.0,8.7,1,1,71,08:17 PM,08:33 AM,06:18 AM,05:50 PM,20,26,26,24,29,57,80,7.6,1012,24,4,76,14
2019-11-15 21:00:00,27,19,0.0,8.7,1,1,71,08:17 PM,08:33 AM,06:18 AM,05:50 PM,19,22,23,22,37,71,88,7.9,1014,22,6,93,18
2019-11-16 00:00:00,26,20,0.0,7.2,1,1,63,09:13 PM,09:30 AM,06:18 AM,05:50 PM,19,21,21,21,24,73,91,6.2,1013,21,5,99,13
2019-11-16 03:00:00,26,20,0.0,7.2,1,1,63,09:13 PM,09:30 AM,06:18 AM,05:50 PM,19,20,20,20,19,69,93,0.9,1012,20,10,94,14
2019-11-16 06:00:00,26,20,0.0,7.2,1,1,63,09:13 PM,09:30 AM,06:18 AM,05:50 PM,19,21,21,21,18,50,91,0.5,1013,21,10,94,13
2019-11-16 09:00:00,26,20,0.0,7.2,1,1,63,09:13 PM,09:30 AM,06:18 AM,05:50 PM,19,25,25,23,18,26,77,0.0,1014,23,10,100,15
2019-11-16 12:00:00,26,20,0.0,7.2,1,1,63,09:13 PM,09:30 AM,06:18 AM,05:50 PM,19,27,27,26,16,42,64,0.1,1013,26,10,96,14
2019-11-16 15:00:00,26,20,0.0,7.2,1,1,63,09:13 PM,09:30 AM,06:18 AM,05:50 PM,20,27,27,25,15,80,70,0.5,1011,25,10,90,12
2019-11-16 18:00:00,26,20,0.0,7.2,1,1,63,09:13 PM,09:30 AM,06:18 AM,05:50 PM,19,26,26,23,18,51,78,0.5,1012,23,9,86,12
2019-11-16 21:00:00,26,20,0.0,7.2,1,1,63,09:13 PM,09:30 AM,06:18 AM,05:50 PM,19,21,23,21,19,20,86,0.0,1015,21,10,80,13
2019-11-17 00:00:00,27,19,0.0,8.7,1,1,56,10:10 PM,10:26 AM,06:19 AM,05:50 PM,19,20,20,20,16,49,94,0.0,1015,20,10,66,11
2019-11-17 03:00:00,27,19,0.0,8.7,1,1,56,10:10 PM,10:26 AM,06:19 AM,05:50 PM,18,19,19,19,15,41,94,0.0,1013,19,10,58,10
2019-11-17 06:00:00,27,19,0.0,8.7,1,1,56,10:10 PM,10:26 AM,06:19 AM,05:50 PM,17,20,21,20,15,25,85,0.0,1014,20,10,57,10
2019-11-17 09:00:00,27,19,0.0,8.7,1,1,56,10:10 PM,10:26 AM,06:19 AM,05:50 PM,16,25,25,23,16,8,63,0.0,1015,23,10,57,13
2019-11-17 12:00:00,27,19,0.0,8.7,1,1,56,10:10 PM,10:26 AM,06:19 AM,05:50 PM,16,27,27,26,17,10,51,0.0,1013,26,10,51,15
2019-11-17 15:00:00,27,19,0.0,8.7,1,1,56,10:10 PM,10:26 AM,06:19 AM,05:50 PM,17,27,27,26,19,14,56,0.0,1011,26,10,43,15
2019-11-17 18:00:00,27,19,0.0,8.7,1,1,56,10:10 PM,10:26 AM,06:19 AM,05:50 PM,18,25,25,23,22,12,72,0.0,1013,23,10,42,14
2019-11-17 21:00:00,27,19,0.0,8.7,1,1,56,10:10 PM,10:26 AM,06:19 AM,05:50 PM,18,21,23,21,19,8,83,0.0,1014,21,10,48,12
2019-11-18 00:00:00,26,20,0.0,5.7,1,1,48,11:09 PM,11:22 AM,06:19 AM,05:50 PM,19,21,21,21,16,21,90,0.0,1014,21,10,51,10
2019-11-18 03:00:00,26,20,0.0,5.7,1,1,48,11:09 PM,11:22 AM,06:19 AM,05:50 PM,19,20,20,20,15,35,91,0.0,1013,20,10,54,10
2019-11-18 06:00:00,26,20,0.0,5.7,1,1,48,11:09 PM,11:22 AM,06:19 AM,05:50 PM,18,21,21,21,19,38,88,0.0,1014,21,10,59,14
2019-11-18 09:00:00,26,20,0.0,5.7,1,1,48,11:09 PM,11:22 AM,06:19 AM,05:50 PM,19,26,26,23,21,53,76,0.0,1015,23,10,66,18
2019-11-18 12:00:00,26,20,0.0,5.7,1,1,48,11:09 PM,11:22 AM,06:19 AM,05:50 PM,19,27,27,26,20,61,68,0.1,1013,26,10,78,17
2019-11-18 15:00:00,26,20,0.0,5.7,1,1,48,11:09 PM,11:22 AM,06:19 AM,05:50 PM,20,27,27,25,18,83,72,0.4,1011,25,10,76,14
2019-11-18 18:00:00,26,20,0.0,5.7,1,1,48,11:09 PM,11:22 AM,06:19 AM,05:50 PM,20,26,26,24,18,69,81,0.3,1013,24,9,81,13
2019-11-18 21:00:00,26,20,0.0,5.7,1,1,48,11:09 PM,11:22 AM,06:19 AM,05:50 PM,20,22,23,22,21,43,91,0.0,1014,22,10,95,14
2019-11-19 00:00:00,28,20,0.0,8.7,1,1,41,No moonrise,12:14 PM,06:20 AM,05:50 PM,20,21,21,21,17,76,93,0.0,1013,21,10,98,12
2019-11-19 03:00:00,28,20,0.0,8.7,1,1,41,No moonrise,12:14 PM,06:20 AM,05:50 PM,19,21,21,21,15,87,91,0.0,1012,21,10,95,11
2019-11-19 06:00:00,28,20,0.0,8.7,1,1,41,No moonrise,12:14 PM,06:20 AM,05:50 PM,19,21,22,21,15,57,87,0.1,1013,21,10,88,12
2019-11-19 09:00:00,28,20,0.0,8.7,1,1,41,No moonrise,12:14 PM,06:20 AM,05:50 PM,19,26,26,24,13,21,73,0.0,1015,24,10,93,11
2019-11-19 12:00:00,28,20,0.0,8.7,1,1,41,No moonrise,12:14 PM,06:20 AM,05:50 PM,18,28,28,27,10,41,58,0.0,1012,27,10,99,9
2019-11-19 15:00:00,28,20,0.0,8.7,1,1,41,No moonrise,12:14 PM,06:20 AM,05:50 PM,19,28,28,27,12,44,60,0.0,1010,27,10,96,10
2019-11-19 18:00:00,28,20,0.0,8.7,1,1,41,No moonrise,12:14 PM,06:20 AM,05:50 PM,20,26,26,24,16,72,75,0.1,1012,24,10,81,11
2019-11-19 21:00:00,28,20,0.0,8.7,1,1,41,No moonrise,12:14 PM,06:20 AM,05:50 PM,20,25,25,22,18,78,86,0.1,1014,22,10,68,12
2019-11-20 00:00:00,26,20,0.0,4.2,1,1,33,12:08 AM,01:04 PM,06:20 AM,05:50 PM,19,21,23,21,15,63,90,0.1,1013,21,10,71,10
2019-11-20 03:00:00,26,20,0.0,4.2,1,1,33,12:08 AM,01:04 PM,06:20 AM,05:50 PM,19,20,20,20,13,38,91,0.0,1012,20,10,80,9
2019-11-20 06:00:00,26,20,0.0,4.2,1,1,33,12:08 AM,01:04 PM,06:20 AM,05:50 PM,19,21,21,21,18,74,90,0.0,1012,21,10,84,13
2019-11-20 09:00:00,26,20,0.0,4.2,1,1,33,12:08 AM,01:04 PM,06:20 AM,05:50 PM,20,26,26,24,22,73,78,0.1,1013,24,10,88,19
2019-11-20 12:00:00,26,20,0.0,4.2,1,1,33,12:08 AM,01:04 PM,06:20 AM,05:50 PM,20,27,27,26,23,67,69,0.6,1011,26,10,86,19
2019-11-20 15:00:00,26,20,0.0,4.2,1,1,33,12:08 AM,01:04 PM,06:20 AM,05:50 PM,20,27,27,25,27,71,71,2.3,1009,25,9,74,18
2019-11-20 18:00:00,26,20,0.0,4.2,1,1,33,12:08 AM,01:04 PM,06:20 AM,05:50 PM,20,25,25,23,32,65,84,3.0,1012,23,8,72,19
2019-11-20 21:00:00,26,20,0.0,4.2,1,1,33,12:08 AM,01:04 PM,06:20 AM,05:50 PM,19,21,23,21,24,82,90,0.1,1014,21,10,86,17
2019-11-21 00:00:00,26,20,0.0,5.7,1,1,26,01:06 AM,01:51 PM,06:21 AM,05:50 PM,19,21,21,21,23,75,91,0.1,1013,21,10,93,17
2019-11-21 03:00:00,26,20,0.0,5.7,1,1,26,01:06 AM,01:51 PM,06:21 AM,05:50 PM,19,21,21,21,23,99,89,0.0,1012,21,10,92,17
2019-11-21 06:00:00,26,20,0.0,5.7,1,1,26,01:06 AM,01:51 PM,06:21 AM,05:50 PM,18,21,22,21,20,80,86,0.1,1013,21,10,85,15
2019-11-21 09:00:00,26,20,0.0,5.7,1,1,26,01:06 AM,01:51 PM,06:21 AM,05:50 PM,18,25,25,23,19,55,76,0.0,1014,23,10,81,16
2019-11-21 12:00:00,26,20,0.0,5.7,1,1,26,01:06 AM,01:51 PM,06:21 AM,05:50 PM,18,27,27,25,22,68,65,0.1,1013,25,10,85,19
2019-11-21 15:00:00,26,20,0.0,5.7,1,1,26,01:06 AM,01:51 PM,06:21 AM,05:50 PM,19,27,27,25,21,65,68,0.0,1011,25,10,77,18
2019-11-21 18:00:00,26,20,0.0,5.7,1,1,26,01:06 AM,01:51 PM,06:21 AM,05:50 PM,19,24,24,22,21,65,80,0.1,1013,22,10,62,15
2019-11-21 21:00:00,26,20,0.0,5.7,1,1,26,01:06 AM,01:51 PM,06:21 AM,05:50 PM,18,21,21,21,19,47,87,0.0,1015,21,10,62,13
2019-11-22 00:00:00,25,18,0.0,5.7,1,1,18,02:03 AM,02:37 PM,06:21 AM,05:50 PM,18,20,20,20,17,55,90,0.0,1015,20,10,74,13
2019-11-22 03:00:00,25,18,0.0,5.7,1,1,18,02:03 AM,02:37 PM,06:21 AM,05:50 PM,17,19,19,19,14,39,89,0.0,1014,19,10,72,11
2019-11-22 06:00:00,25,18,0.0,5.7,1,1,18,02:03 AM,02:37 PM,06:21 AM,05:50 PM,17,19,19,19,16,43,89,0.0,1015,19,10,56,12
2019-11-22 09:00:00,25,18,0.0,5.7,1,1,18,02:03 AM,02:37 PM,06:21 AM,05:50 PM,18,22,22,22,19,36,77,0.0,1016,22,10,71,16
2019-11-22 12:00:00,25,18,0.0,5.7,1,1,18,02:03 AM,02:37 PM,06:21 AM,05:50 PM,18,26,26,25,19,65,67,0.0,1014,25,10,83,17
2019-11-22 15:00:00,25,18,0.0,5.7,1,1,18,02:03 AM,02:37 PM,06:21 AM,05:50 PM,18,26,26,24,19,90,71,0.1,1012,24,10,62,16
2019-11-22 18:00:00,25,18,0.0,5.7,1,1,18,02:03 AM,02:37 PM,06:21 AM,05:50 PM,18,22,23,22,22,59,78,0.1,1014,22,9,48,15
2019-11-22 21:00:00,25,18,0.0,5.7,1,1,18,02:03 AM,02:37 PM,06:21 AM,05:50 PM,16,20,20,20,22,30,79,0.0,1016,20,10,59,14
2019-11-23 00:00:00,26,18,0.0,8.7,1,1,10,02:59 AM,03:22 PM,06:21 AM,05:50 PM,15,19,19,19,19,15,79,0.0,1016,19,10,67,12
2019-11-23 03:00:00,26,18,0.0,8.7,1,1,10,02:59 AM,03:22 PM,06:21 AM,05:50 PM,15,19,19,19,17,7,82,0.0,1015,19,10,72,10
2019-11-23 06:00:00,26,18,0.0,8.7,1,1,10,02:59 AM,03:22 PM,06:21 AM,05:50 PM,16,19,20,19,17,9,80,0.0,1016,19,10,77,12
2019-11-23 09:00:00,26,18,0.0,8.7,1,1,10,02:59 AM,03:22 PM,06:21 AM,05:50 PM,16,25,25,23,15,6,65,0.0,1016,23,10,72,14
2019-11-23 12:00:00,26,18,0.0,8.7,1,1,10,02:59 AM,03:22 PM,06:21 AM,05:50 PM,17,27,27,25,19,23,58,0.0,1014,25,10,87,17
2019-11-23 15:00:00,26,18,0.0,8.7,1,1,10,02:59 AM,03:22 PM,06:21 AM,05:50 PM,18,27,27,25,21,56,65,0.0,1012,25,10,97,17
2019-11-23 18:00:00,26,18,0.0,8.7,1,1,10,02:59 AM,03:22 PM,06:21 AM,05:50 PM,19,24,24,22,20,67,80,0.1,1014,22,10,93,14
2019-11-23 21:00:00,26,18,0.0,8.7,1,1,10,02:59 AM,03:22 PM,06:21 AM,05:50 PM,19,20,20,20,21,56,89,0.0,1015,20,10,86,14
